CFT,MAGic Term,Default,,,,,,,,,,,,,,,,
,KeyLabels.numpad5,1|5,,,,,,,,,,,,,,,,
,KeyLabels.numpad6,1|Right arrow,,,,,,,,,,,,,,,,
,KeyLabels.numpad7,1|home,,,,,,,,,,,,,,,,
,KeyLabels.numpad8,1|Up arrow,,,,,,,,,,,,,,,,
,KeyLabels.numpad9,1|Page up,,,,,,,,,,,,,,,,
,KeyLabels.multiply,1|*,,,,,,,,,,,,,,,,
,KeyLabels.add,1|+,,,,,,,,,,,,,,,,
,KeyLabels.separator,1|Separator,,,,,,,,,,,,,,,,
,KeyLabels.subtract,1|-,,,,,,,,,,,,,,,,
,KeyLabels.decimal,1|Delete,,,,,,,,,,,,,,,,
,KeyLabels.divide,1|/,,,,,,,,,,,,,,,,
,KeyLabels.f1,1|F1,,,,,,,,,,,,,,,,
,KeyLabels.f2,1|F2,,,,,,,,,,,,,,,,
,KeyLabels.f3,1|F3,,,,,,,,,,,,,,,,
,KeyLabels.f4,1|F4,,,,,,,,,,,,,,,,
,KeyLabels.f5,1|F5,,,,,,,,,,,,,,,,
,KeyLabels.f6,1|F6,,,,,,,,,,,,,,,,
,KeyLabels.f7,1|F7,,,,,,,,,,,,,,,,
,KeyLabels.f8,1|F8,,,,,,,,,,,,,,,,
,KeyLabels.f9,1|F9,,,,,,,,,,,,,,,,
,KeyLabels.f10,1|F10,,,,,,,,,,,,,,,,
,KeyLabels.f11,1|F11,,,,,,,,,,,,,,,,
,KeyLabels.f12,1|F12,,,,,,,,,,,,,,,,
,KeyLabels.f13,1|F13,,,,,,,,,,,,,,,,
,KeyLabels.f14,1|F14,,,,,,,,,,,,,,,,
,KeyLabels.f15,1|F15,,,,,,,,,,,,,,,,
,KeyLabels.f16,1|F16,,,,,,,,,,,,,,,,
,KeyLabels.f17,1|F17,,,,,,,,,,,,,,,,
,KeyLabels.f18,1|F18,,,,,,,,,,,,,,,,
,KeyLabels.f19,1|F19,,,,,,,,,,,,,,,,
,KeyLabels.f20,1|F20,,,,,,,,,,,,,,,,
,KeyLabels.f21,1|F21,,,,,,,,,,,,,,,,
,KeyLabels.f22,1|F22,,,,,,,,,,,,,,,,
,KeyLabels.f23,1|F23,,,,,,,,,,,,,,,,
,KeyLabels.f24,1|F24,,,,,,,,,,,,,,,,
,KeyLabels.numlock,1|Num lock,,,,,,,,,,,,,,,,
,KeyLabels.scroll,1|Scroll lock,,,,,,,,,,,,,,,,
,KeyLabels.symbols,1|Symbols,,,,,,,,,,,,,,,,
,KeyLabels.modifiedprintable,1|modified printable,,,,,,,,,,,,,,,,
,KeyLabels.attn,1|Attention,,,,,,,,,,,,,,,,
,KeyLabels.crsel,1|Crsel,,,,,,,,,,,,,,,,
,KeyLabels.exsel,1|Exsel,,,,,,,,,,,,,,,,
,KeyLabels.ereof,1|applications,,,,,,,,,,,,,,,,
,KeyLabels.play,1|Play,,,,,,,,,,,,,,,,
,KeyLabels.zoom,1|Zoom,,,,,,,,,,,,,,,,
,KeyLabels.pa1,1|Pa1,,,,,,,,,,,,,,,,
,KeyLabels.oem_clear,1|Clear,,,,,,,,,,,,,,,,
,KeyLabels.print,1|Print Screen,,,,,,,,,,,,,,,,
MAGicKB,MAGicKB KeyLabels.16,1|MkLaunchMagic,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.17,1|MkVisualEnhancements,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.18,1|MkToolbar,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.19,1|MkMouseEnhancements,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.20,1|MkCursorEnhancements,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.21,1|MkColorEnhancements,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.22,1|MkFocusEnhancement,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.23,1|MkTextViewer,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.24,1|MkMagLevelToggle,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.25,1|MkResearchIt,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.26,1|MkLinksList,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.27,1|MkSelectAndSay,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.30,1|MkM1,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.31,1|MkM2,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.32,1|MkM3,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.33,1|MkMouseEcho,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.34,1|MkKeyboardEcho,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.35,1|MkSpeechToggle,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.36,1|MkJumpToNextDisplay,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.37,1|MkViewLock,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.38,1|MkDecreaseRate,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.39,1|MkIncreaseRate,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.40,1|MkWheelUp,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.41,1|MkWheelDown,,,,,,,,,,,,,,,,
,MAGicKB KeyLabels.43,1|MkWheelClick,,,,,,,,,,,,,,,,
PhoneticSpell,PhoneticSpell.a,alpha,,,,,,,,,,,,,,,,
,PhoneticSpell.b,bravo,,,,,,,,,,,,,,,,
,PhoneticSpell.c,charlie,,,,,,,,,,,,,,,,
,PhoneticSpell.d,delta,,,,,,,,,,,,,,,,
,PhoneticSpell.e,echo,,,,,,,,,,,,,,,,
,PhoneticSpell.f,FoxTrot,,,,,,,,,,,,,,,,
,PhoneticSpell.g,golf,,,,,,,,,,,,,,,,
,PhoneticSpell.h,hotel,,,,,,,,,,,,,,,,
,PhoneticSpell.i,india,,,,,,,,,,,,,,,,
,PhoneticSpell.j,juliett,,,,,,,,,,,,,,,,
,PhoneticSpell.k,kilo,,,,,,,,,,,,,,,,
,PhoneticSpell.l,lima,,,,,,,,,,,,,,,,
,PhoneticSpell.m,mike,,,,,,,,,,,,,,,,
,PhoneticSpell.n,november,,,,,,,,,,,,,,,,
,PhoneticSpell.o,oscar,,,,,,,,,,,,,,,,
,PhoneticSpell.p,papa,,,,,,,,,,,,,,,,
,PhoneticSpell.q,quebec,,,,,,,,,,,,,,,,
,PhoneticSpell.r,romeo,,,,,,,,,,,,,,,,
,PhoneticSpell.s,sierra,,,,,,,,,,,,,,,,
,PhoneticSpell.t,tango,,,,,,,,,,,,,,,,
,PhoneticSpell.u,uniform,,,,,,,,,,,,,,,,
,PhoneticSpell.v,victor,,,,,,,,,,,,,,,,
,PhoneticSpell.w,whiskey,,,,,,,,,,,,,,,,
,PhoneticSpell.x,X ray,,,,,,,,,,,,,,,,
,PhoneticSpell.y,yankee,,,,,,,,,,,,,,,,
,PhoneticSpell.z,zulu,,,,,,,,,,,,,,,,
OutputModes,OutputModes.SpeechLevel,1|2|2,,,,,,,,,,,,,,,,
,OutputModes.NO_DISABLE,1|2|2|Cannot be disabled,,,,,,,,,,,,,,,,
,OutputModes.HELP,1|2|2|Help Message,,,,,,,,,,,,,,,,
,OutputModes.APP_START,1|0|0|Application Start Message,,,,,,,,,,,,,,,,
,OutputModes.JAWS_MESSAGE,1|2|0|JAWS Message,,,,,,,,,,,,,,,,
,OutputModes.SCREEN_MESSAGE,1|2|2|Screen Message,,,,,,,,,,,,,,,,
,OutputModes.CONTROL_NAME,1|2|2|Control Name,,,,,,,,,,,,,,,,
,OutputModes.CONTROL_TYPE,1|2|2|Control Type,,,,,,,,,,,,,,,,
,OutputModes.DIALOG_NAME,1|2|2|Dialog Name,,,,,,,,,,,,,,,,
,OutputModes.DIALOG_TEXT,1|2|2|Dialog Text,,,,,,,,,,,,,,,,
,OutputModes.DOCUMENT_NAME,1|2|2|Document Name,,,,,,,,,,,,,,,,
,OutputModes.SELECTED_ITEM,1|2|2|Selected Item,,,,,,,,,,,,,,,,
,OutputModes.ITEM_STATE,1|2|2|Item State,,,,,,,,,,,,,,,,
,OutputModes.POSITION,1|2|0|Position Information,,,,,,,,,,,,,,,,
,OutputModes.ERROR,1|2|2|Error Message,,,,,,,,,,,,,,,,
,OutputModes.ITEM_NUMBER,0|0|0|Item Number,,,,,,,,,,,,,,,,
,OutputModes.TOOL_TIP,1|0|0|Tool Tip,,,,,,,,,,,,,,,,
,OutputModes.STATUS,1|2|2|Status Information,,,,,,,,,,,,,,,,
,OutputModes.CONTROL_GROUP_NAME,1|2|0|Control Group Name,,,,,,,,,,,,,,,,
,OutputModes.SMART_HELP,1|0|0|Smart Help Messages,,,,,,,,,,,,,,,,
,OutputModes.SELECT,1|2|0|Select,,,,,,,,,,,,,,,,
,OutputModes.TUTOR,2|2|2|Tutor,,,,,,,,,,,,,,,,
,OutputModes.ACCESS_KEY,0|0|0|Access Key,,,,,,,,,,,,,,,,
,OutputModes.HELP_BALLOON,1|1|1|Help Balloon,,,,,,,,,,,,,,,,
,OutputModes.CONTROL_DESCRIPTION,0|0|0|Control Description,,,,,,,,,,,,,,,,
,OutputModes.DEBUG,0|0|0|Debug Message,,,,,,,,,,,,,,,,
RichEdit and Edit Control Options,RichEdit and Edit Control Options.UseOSM,0,,,,,,,,,,,,,,,,
,RichEdit and Edit Control Options.UseOSMThreshold,750000,,,,,,,,,,,,,,,,
,RichEdit and Edit Control Options.ExpandAnnotationsInline,0,,,,,,,,,,,,,,,,
,RichEdit and Edit Control Options.RequestMarkedUpContent,1,,,,,,,,,,,,,,,,
Braille Viewer,Braille Viewer.LockToDesktop,1,,,,,,,,,,,,,,,,
Voice Profiles,Voice Profiles.ActiveVoiceProfileName,Eloquence,,,,,,,,,,,,,,,,
HTML,HTML.IncludeEmptyAnchors,0,,,,,,,,,,,,,,,,
,HTML.TblSpeakMostSpecificColumnTitleFirst,0,,,,,,,,,,,,,,,,
,HTML.EmbeddedActiveXSupport,1,,,,,,,,,,,,,,,,
,HTML.IndicateElementAttributes,1,,,,,,,,,,,,,,,,
,HTML.FormFieldPromptOptions,0,,,,,,,,,,,,,,,,
,HTML.GraphicalLinkLastResort,2,,,,,,,,,,,,,,,,
,HTML.WrapNavigation,1,,,,,,,,,,,,,,,,
,HTML.ExpandAbbreviations,0,,,,,,,,,,,,,,,,
,HTML.ExpandAcronyms,0,,,,,,,,,,,,,,,,
,HTML.IgnoreInlineFrames,0,,,,,,,,,,,,,,,,
,HTML.PageRefreshFilter,0,,,,,,,,,,,,,,,,
,HTML.BlockQuoteIndication,0,,,,,,,,,,,,,,,,
,HTML.ListIndication,0,,,,,,,,,,,,,,,,
,HTML.AccessKeys,1,,,,,,,,,,,,,,,,
,HTML.IncludeGraphics,1,,,,,,,,,,,,,,,,
,HTML.GraphicRenderingOption,1,,,,,,,,,,,,,,,,
,HTML.CustomGraphicAttrs,title|alt|src,,,,,,,,,,,,,,,,
,HTML.IncludeGraphicLinks,2,,,,,,,,,,,,,,,,
,HTML.IncludeImageMapLinks,1,,,,,,,,,,,,,,,,
,HTML.IdentifyLinkType,0,,,,,,,,,,,,,,,,
,HTML.IdentifySamePageLinks,0,,,,,,,,,,,,,,,,
,HTML.MaxLineLength,150,,,,,,,,,,,,,,,,
,HTML.TextBlockLength,25,,,,,,,,,,,,,,,,
,HTML.FrameIndication,0,,,,,,,,,,,,,,,,
,HTML.ScreenFollowsVCursor,1,,,,,,,,,,,,,,,,
,HTML.SkipPastRepeatedText,1,,,,,,,,,,,,,,,,
,HTML.HeadingIndication,2,,,,,,,,,,,,,,,,
,HTML.LinesPerPage,24,,,,,,,,,,,,,,,,
,HTML.LinkText,1,,,,,,,,,,,,,,,,
,HTML.CustomTextLinkAttrs,text|title|alt|href,,,,,,,,,,,,,,,,
,HTML.ButtonTextOptions,1,,,,,,,,,,,,,,,,
,HTML.CustomButtonAttrs,text|title|alt|value,,,,,,,,,,,,,,,,
,HTML.StyleSheetProcessing,2,,,,,,,,,,,,,,,,
,HTML.DocumentPresentationMode,2,,,,,,,,,,,,,,,,
,HTML.DocPresModeMaxLineLength,400,,,,,,,,,,,,,,,,
,HTML.IndicateColSpan,1,,,,,,,,,,,,,,,,
,HTML.AutoFormsMode,1,,,,,,,,,,,,,,,,
Spoken Language Names,Spoken Language Names.en,English,,,,,,,,,,,,,,,,
,Spoken Language Names.en-au,Australian English,,,,,,,,,,,,,,,,
,Spoken Language Names.en-nz,New Zealand English,,,,,,,,,,,,,,,,
,Spoken Language Names.en-ie,Irish English,,,,,,,,,,,,,,,,
,Spoken Language Names.en-ca,Canadian English,,,,,,,,,,,,,,,,
,Spoken Language Names.enu,en-us,U S English,,,,,,,,,,,,,,,
,Spoken Language Names.ru,rus,Russian,,,,,,,,,,,,,,,
,Spoken Language Names.ar,ara,arb,arc,are,arg,ari,arj,ark,arl,arm,aro,ars,arq,art,aru,ary,Arabic
,Spoken Language Names.gre,el,ell,Greek,,,,,,,,,,,,,,
,Spoken Language Names.dut,nld,nl,Dutch,,,,,,,,,,,,,,
,Spoken Language Names.fr,fra,fre,French,,,,,,,,,,,,,,
,Spoken Language Names.frc,fr-ca,Canadian French,,,,,,,,,,,,,,,
,Spoken Language Names.es,esl,esp,spa,Castillian Spanish,,,,,,,,,,,,,
,Spoken Language Names.cat,ca,Catalan,,,,,,,,,,,,,,,
,Spoken Language Names.scc,srp,sr,Serbo-Croat,,,,,,,,,,,,,,
,Spoken Language Names.scr,hrv,hr,Croatian,,,,,,,,,,,,,,
,Spoken Language Names.it,ita,Italian,,,,,,,,,,,,,,,
,Spoken Language Names.rum,ron,ro,Romanian,,,,,,,,,,,,,,
,Spoken Language Names.cze,ces,cs,Czech,,,,,,,,,,,,,,
,Spoken Language Names.slo,slk,sk,Slovak,,,,,,,,,,,,,,
,Spoken Language Names.eng,en-gb,en-uk,UK English,,,,,,,,,,,,,,
,Spoken Language Names.wel,cym,cy,Welsh,,,,,,,,,,,,,,
,Spoken Language Names.da,dan,Danish,,,,,,,,,,,,,,,
,Spoken Language Names.swe,sv,Swedish,,,,,,,,,,,,,,,
,Spoken Language Names.nno,nn,nob,nb,Norwegian,,,,,,,,,,,,,
,Spoken Language Names.pol,pl,Polish,,,,,,,,,,,,,,,
,Spoken Language Names.de,deu,ger,German,,,,,,,,,,,,,,
,Spoken Language Names.esm,Latin American Spanish,,,,,,,,,,,,,,,,
,Spoken Language Names.ptb,pt-br,Brazilian Portuguese,,,,,,,,,,,,,,,
,Spoken Language Names.may,msa,ms,Malay,,,,,,,,,,,,,,
,Spoken Language Names.ind,id,Indonesian,,,,,,,,,,,,,,,
,Spoken Language Names.mao,mri,mi,Maori,,,,,,,,,,,,,,
,Spoken Language Names.jpn,ja,Japanese,,,,,,,,,,,,,,,
,Spoken Language Names.chi,zho,zh,Chinese,,,,,,,,,,,,,,
,Spoken Language Names.tur,tr,Turkish,,,,,,,,,,,,,,,
,Spoken Language Names.ira,Iranian,,,,,,,,,,,,,,,,
,Spoken Language Names.swa,sw,Swahili,,,,,,,,,,,,,,,
,Spoken Language Names.ice,isl,is,Icelandic,,,,,,,,,,,,,,
,Spoken Language Names.por,pt,Portuguese,,,,,,,,,,,,,,,
,Spoken Language Names.mga,sga,Irish,,,,,,,,,,,,,,,
,Spoken Language Names.lt,mt,Maltese,,,,,,,,,,,,,,,
,Spoken Language Names.fi,fin,Finnish,,,,,,,,,,,,,,,
,Spoken Language Names.bul,bg,Bulgarian,,,,,,,,,,,,,,,
,Spoken Language Names.lit,lt,Lithuanian,,,,,,,,,,,,,,,
,Spoken Language Names.lav,lv,Latvian,,,,,,,,,,,,,,,
,Spoken Language Names.st,et,Estonian,,,,,,,,,,,,,,,
,Spoken Language Names.heb,Hebrew,,,,,,,,,,,,,,,,
,Spoken Language Names.th,tha,Thai,,,,,,,,,,,,,,,
RichEdit and Edit Control Options,RichEdit and Edit Control Options.UseOSM,1,,,,,,,,,,,,,,,,
,RichEdit and Edit Control Options.UseOSMThreshold,750000,,,,,,,,,,,,,,,,
TextUnitRuleSet default,TextUnitRuleSet default.MathOperators,+-*/TextUnitRuleSet default.NumberSeparators,./,-:,,,,,,,,,,,,,,
,TextUnitRuleSet default.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet default.WordRunSymbols,!#^*-+TextUnitRuleSet default.LeftWordDelimiters,$([{u+20ac,,,,,,,,,,,,,,,
,TextUnitRuleSet default.RightWordDelimiters,:;)}]?%�u+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet default.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet default.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet default.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet default.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.MathOperators,+-*/TextUnitRuleSet PCCursor.NumberSeparators,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.WordRunSymbols,!@#$%^&*()-+TextUnitRuleSet PCCursor.LeftWordDelimiters,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.RightWordDelimiters,u+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.MathOperators,+-*/TextUnitRuleSet JAWSCursor.NumberSeparators,./,-:,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.WordRunSymbols,!#^*-+TextUnitRuleSet JAWSCursor.LeftWordDelimiters,$([{u+20ac,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.RightWordDelimiters,:;)}]?%�u+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet JAWSCursor.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.MathOperators,+-*/TextUnitRuleSet InvisibleCursor.NumberSeparators,./,-:,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.WordRunSymbols,!#^*-+TextUnitRuleSet InvisibleCursor.LeftWordDelimiters,$([{u+20ac,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.RightWordDelimiters,:;)}]?%�u+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet InvisibleCursor.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.MathOperators,+-*/TextUnitRuleSet RichEdit1Cursor.NumberSeparators,-,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.WordRunSymbols,U+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.LeftWordDelimiters,[({U+20ac,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.RightWordDelimiters,])}?!%,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.MathOperators,+-*/TextUnitRuleSet RichEdit1Cursor IMESupport.NumberSeparators,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.WordStandAloneSymbols,-,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.WordRunSymbols,U+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.LeftWordDelimiters,[({U+20ac,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.RightWordDelimiters,])}?!%,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet RichEdit1Cursor IMESupport.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.MathOperators,+-*/TextUnitRuleSet PCCursor edit IMESupport.NumberSeparators,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.WordStandAloneSymbols,-,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.WordRunSymbols,U+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.LeftWordDelimiters,[({U+20ac,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.RightWordDelimiters,])}?!%,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit IMESupport.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.MathOperators,+-*/TextUnitRuleSet PCCursor edit.NumberSeparators,-,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.WordRunSymbols,U+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.LeftWordDelimiters,[({U+20ac,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.RightWordDelimiters,])}?!%,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet PCCursor edit.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.MathOperators,+-*/TextUnitRuleSet SmartWordReadingDefault.NumberSeparators,./,-:,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.WordRunSymbols,!#^*+TextUnitRuleSet SmartWordReadingDefault.LeftWordDelimiters,$([{u+20ac,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.RightWordDelimiters,:;)}]?%�u+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet SmartWordReadingDefault.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.MathOperators,+-*/TextUnitRuleSet FSDomEdit2Cursor.NumberSeparators,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.WordStandAloneSymbols,,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.WordRunSymbols,!@#$%^&*()-+TextUnitRuleSet FSDomEdit2Cursor.LeftWordDelimiters,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.RightWordDelimiters,u+2122,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.SentenceTerminators,.?!,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.MathMode,0,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.MathOperatorBinding,1,,,,,,,,,,,,,,,,
,TextUnitRuleSet FSDomEdit2Cursor.BreakAtWordSymbols,1,,,,,,,,,,,,,,,,
Web Resources,Web Resources.&MAGic Home Page,http://www.freedomscientific.com/fs_products/software_magic.asp,,,,,,,,,,,,,,,,
,Web Resources.Technical &Support,http://www.freedomscientific.com/fs_support/index.cfm,,,,,,,,,,,,,,,,
,Web Resources.FS &Activate,http://www.freedomscientific.com/_vti_Activate/FSActivate.asp,,,,,,,,,,,,,,,,
,Web Resources.&Training Headquarters,http://www.freedomscientific.com/Training/training.asp,,,,,,,,,,,,,,,,
,Web Resources.MAGic &Headquarters,http://www.freedomscientific.com/MagicHQ/MagicHQ,,,,,,,,,,,,,,,,
,Web Resources.Surfing the &Internet,http://www.freedomscientific.com/Training/Surfs-Up/_Surfs_Up_Start_Here.htm,,,,,,,,,,,,,,,,
,x,http://www.freedomscientific.com/,,,,,,,,,,,,,,,,
,FormsMode.AutoFormsMode,1,,,,,,,,,,,,,,,,
,FormsMode.AutoFormsModeThreshold,-1,,,,,,,,,,,,,,,,
,FormsMode.EnterFormsModeSound,boink2.wav,,,,,,,,,,,,,,,,
,FormsMode.ExitFormsModeSound,boink1.wav,,,,,,,,,,,,,,,,
,FormsMode.IndicateFormsModeWithSounds,1,,,,,,,,,,,,,,,,
,FormsMode.SpeakFormsModeChanges,0,,,,,,,,,,,,,,,,
,FormsMode.FormsModeAutoOff,1,,,,,,,,,,,,,,,,
,Tandem.TandemConnectSound,TandemConnect.wav,,,,,,,,,,,,,,,,
,Tandem.TandemDisconnectSound,TandemDisconnect.wav,,,,,,,,,,,,,,,,
,Tandem.IndicateTandemConnectionWithSounds,1,,,,,,,,,,,,,,,,
,Research It Options.Primary,LiveResourceLookup:LRL_Wiktionary,,,,,,,,,,,,,,,,
,Research It Options.MaintainPhraseHistory,1,,,,,,,,,,,,,,,,
,Command Keys.SelectAll,control+a,,,,,,,,,,,,,,,,
,JAWSFind.ContextSpecificFindHistory,1,,,,,,,,,,,,,,,,
,JAWSFind.PurgeAfter,90,,,,,,,,,,,,,,,,
,NonJCFOptions.BrailleStudyModeActive,0 ; will only enable itself if capable display and user sets it.,,,,,,,,,,,,,,,,
,NonJCFOptions.BrlTBLZoom,0,,,,,,,,,,,,,,,,
,NonJCFOptions.BrlTblHeader,0,,,,,,,,,,,,,,,,
,NonJCFOptions.BrlShowCoords,1,,,,,,,,,,,,,,,,
